id,fecha_informe,fecha_inicio_campo,fecha_fin_campo,presidente,encuestadora,producto,aprueba_pct,desaprueba_pct,nr_pct,n_muestra,aprueba_gob_pct,desaprueba_gob_pct,nr_gob_pct,neto_gob,modalidad,n_informe,excluir,url_fuente
340,03-08-2021,28-07-2021,03-08-2021,Sebastián Piñera,Criteria,Agenda Criteria,15.0,75.0,10.0,1026,,,,,online,Julio 2021,0,https://www.criteria.cl/descargas/Agenda_Criteria_Julio_2021-5vN7g.pdf
341,05-08-2021,04-08-2021,05-08-2021,Sebastián Piñera,Cadem,Plaza Pública,24.0,68.0,8.0,702,,,,,online,395,0,https://insight-chile.cl/storage/2021/08/Track-PP-395-Agosto-S1.pdf
342,11-08-2021,09-08-2021,11-08-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,18.9,64.7,16.4,1410,,,,,online,Agosto 2021 Q1,0,https://chile.activasite.com/wp-content/uploads/2021/08/Pulso_Ciudadano_Informe_Agosto_Q1.pdf
343,12-08-2021,11-08-2021,12-08-2021,Sebastián Piñera,Cadem,Plaza Pública,27.0,64.0,9.0,704,,,,,online,396,0,https://insight-chile.cl/storage/2021/08/Track-PP-396-Agosto-S2.pdf
344,19-08-2021,18-08-2021,19-08-2021,Sebastián Piñera,Cadem,Plaza Pública,26.0,68.0,6.0,704,,,,,online,397,0,https://insight-chile.cl/storage/2021/08/Track-PP-397-Agosto-S3.pdf
345,25-08-2021,24-08-2021,25-08-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,19.5,61.7,18.8,1559,,,,,online,Agosto 2021 Q2,0,https://chile.activasite.com/wp-content/uploads/2021/08/Pulso_Ciudadano_AGOSTO_Q2_informe.pdf
346,26-08-2021,25-08-2021,26-08-2021,Sebastián Piñera,Cadem,Plaza Pública,26.0,66.0,8.0,704,,,,,online,398,0,http://web.archive.org/web/20210830135509/https://www.cadem.cl/wp-content/uploads/2021/08/Track-PP-398-Agosto-S4-VF_Baja.pdf
347,29-08-2021,27-08-2021,29-08-2021,Sebastián Piñera,Criteria,Agenda Criteria,16.0,73.0,11.0,1551,,,,,online,Agosto 2021,0,https://www.criteria.cl/descargas/Agenda_Criteria_Agosto_2021-9bT8h.pdf
348,01-09-2021,25-08-2021,01-09-2021,Sebastián Piñera,CEP,Encuesta CEP,16.0,68.0,16.0,1443,,,,,presencial,Citado en CEP (01-09-2021),0,https://web.archive.org/web/20210915152218/https://www.cepchile.cl/cep/site/docs/20210915/20210915081102/encuestacep_sep2021.pdf
349,02-09-2021,01-09-2021,02-09-2021,Sebastián Piñera,Cadem,Plaza Pública,25.0,68.0,7.0,702,,,,,online,399,0,https://insight-chile.cl/storage/2021/09/Track-PP-399-Septiembre.pdf
350,04-09-2021,03-09-2021,04-09-2021,Sebastián Piñera,TuInfluyes.com,DataInfluye,13.0,69.0,18.0,1619,,,,,online,Agosto 2021,0,https://web.archive.org/web/20211103104355/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_AGOSTO_2021.pdf
351,09-09-2021,08-09-2021,09-09-2021,Sebastián Piñera,Cadem,Plaza Pública,22.0,68.0,10.0,705,,,,,online,400,0,https://insight-chile.cl/storage/2021/09/Plaza-Publica-400-Confianza-en-la-Convencion-Constituyente-cae-a-43-6pts-su-nivel-mas-bajo-desde-que-comenzara-su-funcionamiento.pdf
352,13-09-2021,07-09-2021,13-09-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,14.6,69.7,15.7,1531,,,,,online,Septiembre 2021 Q1,0,https://chile.activasite.com/wp-content/uploads/2021/09/Pulso_Ciudadano__SEPTIEMBRE_Q1_0915_V1_Informe.pdf
353,15-09-2021,14-09-2021,15-09-2021,Sebastián Piñera,Cadem,Plaza Pública,26.0,68.0,6.0,709,,,,,online,401,0,https://insight-chile.cl/storage/2021/09/Plaza-Publica-401-Gabriel-Boric-25-3pts-toma-distancia-en-la-carrera-presidencial-y-le-saca-8-puntos-a-Sebastian-Sichel-17-2pts.pdf
354,15-09-2021,15-09-2021,15-09-2021,Sebastián Piñera,Feedback Research,Estudio Feedback,13.0,66.0,21.0,3196,,,,,online,Citado en static1.squarespace.com (15-09-2021),0,https://static1.squarespace.com/static/60aa93aeb7e9621e2f425a6f/t/6149e93740c1c1764ed6345c/1632233787102/Informe+Encuesta+Septiembre+2021+Esp%C3%ADritu+Constituyente.pdf
355,23-09-2021,23-09-2021,23-09-2021,Sebastián Piñera,Cadem,Plaza Pública,26.0,67.0,7.0,703,,,,,online,402,0,https://insight-chile.cl/storage/2021/09/Plaza-Publica-402-Kast-se-alza-como-ganador-del-debate-y-alcanza-el-13-en-intencion-de-voto-quedando-a-solo-4-puntos-de-Sichel-17.pdf
356,01-10-2021,27-09-2021,01-10-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,16.5,69.2,14.3,1601,,,,,online,Septiembre 2021 Q2,0,https://chile.activasite.com/wp-content/uploads/2021/10/Pulso_Ciudadano_SEPTIEMBRE_Q2_Informe.pdf
357,01-10-2021,29-09-2021,01-10-2021,Sebastián Piñera,Cadem,Plaza Pública,22.0,71.0,7.0,705,,,,,online,403,0,https://insight-chile.cl/storage/2021/10/Track-PP-403-Octubre-S1.pdf
358,02-10-2021,01-10-2021,02-10-2021,Sebastián Piñera,TuInfluyes.com,DataInfluye,13.0,69.0,18.0,1446,,,,,online,Septiembre 2021,0,https://web.archive.org/web/20211103040010/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_SEPTIEMBRE_2021.pdf
359,03-10-2021,01-10-2021,03-10-2021,Sebastián Piñera,Criteria,Agenda Criteria,16.0,73.0,11.0,1485,,,,,online,Septiembre 2021,0,https://www.criteria.cl/descargas/Agenda_Criteria_Septiembre_2021-4cR9p.pdf
360,07-10-2021,06-10-2021,07-10-2021,Sebastián Piñera,Cadem,Plaza Pública,15.0,79.0,6.0,704,,,,,online,404,0,https://insight-chile.cl/storage/2021/10/Track-PP-404-Octubre-S2-VF.pdf
361,13-10-2021,12-10-2021,13-10-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,12.5,73.8,13.7,1632,,,,,online,Octubre 2021 Q1,0,https://chile.activasite.com/wp-content/uploads/2021/10/Pulso_Ciudadano_OCTUBRE_Q1_Informe.pdf
362,13-10-2021,13-10-2021,13-10-2021,Sebastián Piñera,Cadem,Plaza Pública,16.0,79.0,5.0,706,,,,,online,405,0,https://insight-chile.cl/storage/2021/10/Track-PP-405-Octubre-S3-VF.pdf
363,21-10-2021,20-10-2021,21-10-2021,Sebastián Piñera,Cadem,Plaza Pública,18.0,76.0,6.0,1007,,,,,online,406,0,https://insight-chile.cl/storage/2021/10/Track-PP-406-Octubre-S4-VF.pdf
364,27-10-2021,25-10-2021,27-10-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,15.3,73.3,11.4,2027,,,,,online,Octubre 2021 Q2,0,https://chile.activasite.com/wp-content/uploads/2021/11/Pulso_Ciudadano_OCTUBRE_Q2_Informe.pdf
365,28-10-2021,27-10-2021,28-10-2021,Sebastián Piñera,Cadem,Plaza Pública,17.0,79.0,4.0,1005,,,,,online,407,0,https://insight-chile.cl/storage/2021/10/Plaza-Publica-407-A-tres-semanas-de-la-eleccion-presidencial-cinco-puntos-separan-a-Kast-24-de-Boric-19.pdf
366,30-10-2021,29-10-2021,30-10-2021,Sebastián Piñera,TuInfluyes.com,DataInfluye,11.0,75.0,14.0,1743,,,,,online,Octubre 2021,0,https://web.archive.org/web/20211204015923/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_OCTUBRE_2021.pdf
367,02-11-2021,29-10-2021,02-11-2021,Sebastián Piñera,Criteria,Agenda Criteria,10.0,79.0,11.0,1523,,,,,online,Octubre 2021,0,https://www.criteria.cl/descargas/Agenda_Criteria_Octubre_2021-5g23f.pdf
368,03-11-2021,02-11-2021,03-11-2021,Sebastián Piñera,Cadem,Plaza Pública,16.0,80.0,4.0,1010,,,,,online,408,0,https://insight-chile.cl/storage/2021/11/Track-PP-408-Noviembre-S1-VF.pdf
369,10-11-2021,09-11-2021,10-11-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,14.4,75.8,9.8,1602,,,,,online,Noviembre 2021 Q1,0,https://chile.activasite.com/wp-content/uploads/2021/11/Pulso_Ciudadano_NOVIEMBRE_Q1_Informe.pdf
370,11-11-2021,10-11-2021,11-11-2021,Sebastián Piñera,Cadem,Plaza Pública,16.0,78.0,6.0,1000,,,,,online,409,0,https://insight-chile.cl/storage/2021/11/Plaza-Publica-Cadem-409-correspondiente-a-la-segunda-semana-de-noviembre.pdf
371,17-11-2021,16-11-2021,17-11-2021,Sebastián Piñera,Cadem,Plaza Pública,18.0,78.0,4.0,1312,,,,,online,410,0,https://insight-chile.cl/storage/2021/11/Plaza-Publica-410-Segunda-vuelta-comienza-en-empate-estadistico-Kast-39-Boric-39.-22-no-sabe-o-no-responde.pdf
372,24-11-2021,23-11-2021,24-11-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,16.5,71.0,12.5,1518,,,,,online,Noviembre 2021 Q2,0,https://chile.activasite.com/wp-content/uploads/2021/11/Pulso_Ciudadano_NOVIEMBRE_Q2_Informe.pdf
373,25-11-2021,24-11-2021,25-11-2021,Sebastián Piñera,Cadem,Plaza Pública,21.0,71.0,8.0,1000,,,,,online,411,0,https://insight-chile.cl/storage/2021/11/Plaza-Publica-411-Boric-39-comienza-la-segunda-vuelta-con-6-puntos-de-ventaja-sobre-Jose-Antonio-Kast-33.-El-28-no-sabe-no-responde-o-no-votaria..pdf
374,27-11-2021,25-11-2021,27-11-2021,Sebastián Piñera,Criteria,Agenda Criteria,18.0,72.0,10.0,1620,,,,,online,Noviembre 2021,0,https://www.criteria.cl/descargas/Agenda_Criteria_Noviembre_2021-7d84g.pdf
375,27-11-2021,26-11-2021,27-11-2021,Sebastián Piñera,TuInfluyes.com,DataInfluye,12.0,71.0,17.0,1790,,,,,online,Noviembre 2021,0,https://web.archive.org/web/20211202135233/https://tuinfluyes.com/assets/estudios/ESTUDIO_TUINFLUYES_NOVIEMBRE_2021.pdf
376,01-12-2021,01-12-2021,01-12-2021,Sebastián Piñera,Feedback Research,Estudio Feedback,14.0,65.0,21.0,5524,,,,,online,Citado en static1.squarespace.com (01-12-2021),0,https://static1.squarespace.com/static/60aa93aeb7e9621e2f425a6f/t/61aaa3a9b6131934725a9524/1638572971282/Informe+Encuesta+Online+Feedback+Diciembre+2021.pdf
377,02-12-2021,30-11-2021,02-12-2021,Sebastián Piñera,Cadem,Plaza Pública,22.0,72.0,6.0,1005,,,,,online,412,0,https://insight-chile.cl/storage/2021/12/Track-PP-412-Diciembre-S1-VF.pdf
378,09-12-2021,09-12-2021,09-12-2021,Sebastián Piñera,Cadem,Plaza Pública,22.0,71.0,7.0,1000,,,,,online,413,0,https://insight-chile.cl/storage/2021/12/Plaza-Publica-413-73-considera-que-el-proyecto-de-Pension-Garantizada-Universal-debiese-ser-discutido-y-aprobado-ahora.-22-cree-que-debiese-ocurrir-en-el-proximo.pdf
379,15-12-2021,15-12-2021,15-12-2021,Sebastián Piñera,Cadem,Plaza Pública,27.0,64.0,9.0,1007,,,,,online,414,0,https://insight-chile.cl/storage/2021/12/Plaza-Publica-414-Encuesta-Cadem-anticipa-correctamente-resultados-de-segunda-vuelta-al-proyectar-55-para-Gabriel-Boric-y-45-para-Jose-Antonio-Kast.pdf
380,21-12-2021,21-12-2021,21-12-2021,Sebastián Piñera,Cadem,Plaza Pública,27.0,69.0,4.0,710,,,,,online,415,0,https://insight-chile.cl/storage/2021/12/Plaza-Publica-415-55-cree-que-a-Chile-le-ira-muy-bienbien-con-el-nuevo-gobierno-de-Gabriel-Boric.pdf
381,28-12-2021,27-12-2021,28-12-2021,Sebastián Piñera,Activa Research,Pulso Ciudadano,21.8,65.0,13.2,1090,,,,,online,Diciembre 2021 Q2,0,https://chile.activasite.com/wp-content/uploads/2022/01/Pulso_Ciudadano_DICIEMBRE_Q2_Informe.pdf
382,29-12-2021,28-12-2021,29-12-2021,Sebastián Piñera,Cadem,Plaza Pública,29.0,66.0,5.0,705,,,,,online,416,0,https://insight-chile.cl/storage/2022/01/Plaza-Publica-416-63-tiene-una-imagen-positiva-o-muy-positiva-del-presidente-electo-Gabriel-Boric-su-mejor-evaluacion-historica-1.pdf
383,30-12-2021,30-12-2021,30-12-2021,Sebastián Piñera,Criteria,Agenda Criteria,22.0,64.0,14.0,807,,,,,online,Diciembre 2021,0,https://www.criteria.cl/descargas/Agenda_Criteria_Diciembre_2021-3d58n.pdf
384,30-12-2021,30-12-2021,30-12-2021,Sebastián Piñera,TuInfluyes.com,DataInfluye,14.0,67.0,19.0,1481,,,,,online,Citado en tuinfluyes.com (30-12-2021),0,https://www.tuinfluyes.com/paneles/e/diciembre-2021?
385,06-01-2022,05-01-2022,06-01-2022,Sebastián Piñera,Cadem,Plaza Pública,28.0,63.0,9.0,706,,,,,online,417,0,https://insight-chile.cl/storage/2022/01/Plaza-Publica-417-60-esta-optimista-sobre-la-situacion-economica-del-pais-para-este-2022..pdf
386,13-01-2022,12-01-2022,13-01-2022,Sebastián Piñera,Cadem,Plaza Pública,26.0,67.0,7.0,704,,,,,online,418,0,http://web.archive.org/web/20220523012023/https://cadem.cl/wp-content/uploads/2022/01/Track-PP-418-Enero-S2-VF.pdf
387,20-01-2022,19-01-2022,20-01-2022,Sebastián Piñera,Cadem,Plaza Pública,29.0,64.0,7.0,704,,,,,online,419,0,https://insight-chile.cl/storage/2022/01/Plaza-Publica-419-Sistema-politico-76-prefiere-que-el-poder-politico-este-mas-compartido-entre-el-Presidente-y-el-Parlamento..pdf
388,26-01-2022,25-01-2022,26-01-2022,Sebastián Piñera,Activa Research,Pulso Ciudadano,19.9,64.7,15.4,1280,,,,,online,Enero 2022 Q2,0,https://chile.activasite.com/wp-content/uploads/2022/01/Pulso_Ciudadano_Enero_Q2_Informe.pdf
389,27-01-2022,26-01-2022,27-01-2022,Sebastián Piñera,Cadem,Plaza Pública,25.0,69.0,6.0,707,,,,,online,420,0,https://insight-chile.cl/storage/2022/01/Plaza-Publica-420-59-evalua-positivamente-al-Gabinete-del-Presidente-Boric-7pts-mas-que-Pinera-2018-y-30pts-mas-que-Bachelet-2014.pdf
390,29-01-2022,28-01-2022,29-01-2022,Sebastián Piñera,TuInfluyes.com,DataInfluye,14.0,67.0,19.0,1366,,,,,online,Citado en tuinfluyes.com (29-01-2022),0,https://www.tuinfluyes.com/paneles/e/enero-2022?
391,01-02-2022,28-01-2022,01-02-2022,Sebastián Piñera,Criteria,Agenda Criteria,19.0,70.0,11.0,868,,,,,online,Enero 2022,0,https://www.criteria.cl/descargas/Agenda_Criteria_Enero_2022-8g42v.pdf
392,02-02-2022,02-02-2022,02-02-2022,Sebastián Piñera,Cadem,Plaza Pública,25.0,67.0,8.0,707,,,,,online,421,0,https://insight-chile.cl/storage/2022/02/Plaza-Publica-421-Delincuencia-se-instala-como-la-principal-prioridad-para-el-gobierno-de-Boric-52-8pts-mas-que-en-diciembre.pdf
393,10-02-2022,09-02-2022,10-02-2022,Sebastián Piñera,Cadem,Plaza Pública,25.0,69.0,6.0,706,,,,,online,422,0,https://insight-chile.cl/storage/2022/02/Plaza-Publica-422-Confianza-en-la-Convencion-Constituyente-baja-a-50-9pts-e-intencion-de-aprobar-la-nueva-Constitucion-cae-de-56-a-47.pdf
394,16-02-2022,16-02-2022,16-02-2022,Sebastián Piñera,Cadem,Plaza Pública,21.0,72.0,7.0,708,,,,,online,Citado en insight-chile.cl (16-02-2022),0,https://insight-chile.cl/storage/2022/02/Plaza-Publica-Aprobacion-del-Presidente-Pinera-cae-a-21-4pts-a-tres-semanas-del-termino-de-su-mandato.pdf
395,22-02-2022,21-02-2022,22-02-2022,Sebastián Piñera,Activa Research,Pulso Ciudadano,15.8,68.7,15.5,1063,,,,,online,Febrero 2022 Q2,0,https://chile.activasite.com/wp-content/uploads/2022/02/Pulso_Ciudadano_Febrero_Q2_Informe.pdf
396,24-02-2022,23-02-2022,24-02-2022,Sebastián Piñera,Cadem,Plaza Pública,23.0,70.0,7.0,712,,,,,online,424,0,https://insight-chile.cl/storage/2022/02/Plaza-Publica-424-Solo-27-declara-estar-muy-o-bastante-informado-sobre-lo-que-se-discute-en-la-Convencion-Constitucional.pdf
397,26-02-2022,25-02-2022,26-02-2022,Sebastián Piñera,Criteria,Agenda Criteria,17.0,71.0,12.0,872,,,,,online,Febrero 2022,0,https://www.criteria.cl/descargas/Agenda_Criteria_Febrero_2022-q4p5N.pdf
398,03-03-2022,02-03-2022,03-03-2022,Sebastián Piñera,Cadem,Plaza Pública,24.0,71.0,5.0,713,,,,,online,425,0,http://web.archive.org/web/20231218002721/https://cadem.cl/wp-content/uploads/2022/03/Track-PP-425-Marzo-S1-VF.pdf
399,04-03-2022,03-03-2022,04-03-2022,Sebastián Piñera,TuInfluyes.com,DataInfluye,15.0,64.0,21.0,1466,,,,,online,Citado en tuinfluyes.com (04-03-2022),0,https://www.tuinfluyes.com/paneles/e/febrero-2022?
400,18-03-2022,16-03-2022,18-03-2022,Gabriel Boric,Cadem,Plaza Pública,50,20,30,702,,,,,online,427,0,https://insight-chile.cl/storage/2022/03/Track-PP-427-Marzo-S3-VF.pdf
401,18-03-2022,16-03-2022,18-03-2022,Gabriel Boric,Feedback Research,Estudio Feedback,40,28,32,1804,,,,,online,Citado en Ex-Ante (18-03-2022),0,https://www.ex-ante.cl/politica/confidencial-encuesta-feedback-da-ventaja-del-rechazo-sobre-el-apruebo-por-3-puntos-lea-documento-completo/
402,19-03-2022,18-03-2022,19-03-2022,Gabriel Boric,Activa Research,Pulso Ciudadano,46.5,26.1,27.4,1004,,,,,online,Marzo 2022 Q1,0,https://chile.activasite.com/wp-content/uploads/2022/03/Pulso_Ciudadano_Marzo_Q1_Informe.pdf
403,25-03-2022,23-03-2022,25-03-2022,Gabriel Boric,Cadem,Plaza Pública,50,30,20,704,,,,,online,428,0,http://web.archive.org/web/20240826004759/https://cadem.cl/wp-content/uploads/2022/03/Plaza-Publica-428Aprobacion-del-Presidente-Boric-se-mantiene-estable-en-50-pero-su-desaprobacion-aumenta-10-puntos-a-30.pdf
404,01-04-2022,28-03-2022,01-04-2022,Gabriel Boric,Activa Research,Pulso Ciudadano,34,41,25,1521,,,,,online,Marzo 2022 Q2,0,https://chile.activasite.com/wp-content/uploads/2022/04/Pulso_Ciudadano_Marzo_Q2_Informe.pdf
405,01-04-2022,30-03-2022,01-04-2022,Gabriel Boric,Cadem,Plaza Pública,45,35,20,707,,,,,online,429,0,https://insight-chile.cl/storage/2022/04/Track-PP-429-Marzo-S5-VF.pdf
406,03-04-2022,01-04-2022,03-04-2022,Gabriel Boric,TuInfluyes.com,DataInfluye,38,36,26,1671,,,,,online,Citado en tuinfluyes.com (03-04-2022),0,https://www.tuinfluyes.com/paneles/e/marzo-2022?
407,04-04-2022,31-03-2022,04-04-2022,Gabriel Boric,Criteria,Agenda Criteria,42,34,24,813,,,,,online,Marzo 2022,0,https://www.criteria.cl/descargas/Agenda_Criteria_Marzo_2022-eb43t.pdf
408,07-04-2022,06-04-2022,07-04-2022,Gabriel Boric,Cadem,Plaza Pública,44,41,15,707,,,,,online,430,0,https://insight-chile.cl/storage/2022/04/Plaza-Publica-430-Se-mantiene-diferencia-en-favor-del-rechazo-44-2pts-en-el-plebiscito-de-salida-vs-39-1pt-que-votaria-apruebo.pdf
409,14-04-2022,11-04-2022,14-04-2022,Gabriel Boric,Activa Research,Pulso Ciudadano,27.8,51,21.2,1326,,,,,online,Abril 2022 Q1,0,https://chile.activasite.com/wp-content/uploads/2022/04/pulso_abril_2022_q1.pdf
410,14-04-2022,12-04-2022,14-04-2022,Gabriel Boric,Cadem,Plaza Pública,40,50,10,702,,,,,online,431,0,https://insight-chile.cl/storage/2022/04/Plaza-Publica-431-Desaprobacion-50-9pts-al-Presidente-Boric-supera-por-primera-vez-a-la-aprobacion-40-4pts-y-completa-un-alza-de-30pts-en-5-semanas.pdf
411,22-04-2022,20-04-2022,22-04-2022,Gabriel Boric,Cadem,Plaza Pública,36,53,11,704,,,,,online,432,0,https://insight-chile.cl/storage/2022/04/Track-PP-432-Abril-S3-VF.pdf
412,29-04-2022,25-04-2022,29-04-2022,Gabriel Boric,Activa Research,Pulso Ciudadano,24.2,57.8,18.0,1043,,,,,online,Abril 2022 Q2,0,https://chile.activasite.com/wp-content/uploads/2022/05/pulso_abril_2022_q2.pdf
413,29-04-2022,27-04-2022,29-04-2022,Gabriel Boric,Cadem,Plaza Pública,35,53,12,703,,,,,online,433,0,https://insight-chile.cl/storage/2022/05/Plaza-Publica-433-Aprobacion-de-la-ministra-del-interior-Izkia-Siches-cae-a-33-12pts-y-su-desaprobacion-llega-a-63-13pts.pdf
414,02-05-2022,28-04-2022,02-05-2022,Gabriel Boric,Criteria,Agenda Criteria,33,52,15,1640,,,,,online,Abril 2022,0,https://www.criteria.cl/descargas/Agenda_Criteria_Abril_2022-6d59h.pdf
415,02-05-2022,29-04-2022,02-05-2022,Gabriel Boric,TuInfluyes.com,DataInfluye,32,50,18,1651,,,,,online,Citado en tuinfluyes.com (02-05-2022),0,https://www.tuinfluyes.com/paneles/e/abril-2022?
416,06-05-2022,04-05-2022,06-05-2022,Gabriel Boric,Cadem,Plaza Pública,38,53,9,705,,,,,online,434,0,http://web.archive.org/web/20230605022535/https://cadem.cl/wp-content/uploads/2022/05/Plaza-Publica-434-13-puntos-separan-esta-semana-al-Rechazo-48-del-Apruebo-35-en-el-plebiscito-de-salida.pdf
417,13-05-2022,10-05-2022,13-05-2022,Gabriel Boric,Activa Research,Pulso Ciudadano,19.4,63.2,17.4,1016,,,,,online,Mayo 2022 Q1,0,https://chile.activasite.com/wp-content/uploads/2022/05/Pulso-Ciudadano_MAYO_Q1_0515_v3.pdf
418,13-05-2022,11-05-2022,13-05-2022,Gabriel Boric,Cadem,Plaza Pública,39,50,11,706,,,,,online,435,0,https://insight-chile.cl/storage/2022/05/Plaza-Publica-435-Despues-de-6-semanas-mejoran-expectativas-del-Apruebo-38-3pts-en-el-plebiscito-de-salida-sigue-con-diferencia-por-debajo-del-Rechazo.pdf
419,20-05-2022,18-05-2022,20-05-2022,Gabriel Boric,Cadem,Plaza Pública,38,50,12,708,,,,,online,436,0,https://insight-chile.cl/storage/2022/05/Plaza-Publica-436-Evelyn-Matthei-es-el-personaje-politico-mejor-evaluado-61-y-Daniel-Juade-el-con-mas-baja-aprobacion-23.pdf
420,27-05-2022,23-05-2022,27-05-2022,Gabriel Boric,Activa Research,Pulso Ciudadano,27.3,56.8,15.9,1015,,,,,online,Mayo 2022 Q2,0,https://chile.activasite.com/wp-content/uploads/2022/05/220868_Pulso_Ciudadano_MAYO_Q2_0529_V2.pdf
421,27-05-2022,25-05-2022,27-05-2022,Gabriel Boric,Cadem,Plaza Pública,36,57,7,704,,,,,online,437,0,https://insight-chile.cl/storage/2022/05/Plaza-Publica-437-Desaprobacion-al-Presidente-Boric-sube-a-57-7pts-su-nivel-mas-alto-desde-que-asumiera-el-11-de-marzo.pdf
422,29-05-2022,13-04-2022,29-05-2022,Gabriel Boric,CEP,Encuesta CEP,32,49,19,1355,,,,,presencial,Citado en CEP (29-05-2022),0,https://web.archive.org/web/20220628182040/https://www.cepchile.cl/cep/site/docs/20220608/20220608124401/encuestacep_abril_mayo2022.pdf
423,29-05-2022,27-05-2022,29-05-2022,Gabriel Boric,TuInfluyes.com,DataInfluye,35,49,16,1451,,,,,online,Citado en tuinfluyes.com (29-05-2022),0,https://www.tuinfluyes.com/paneles/e/mayo-2022
424,31-05-2022,29-05-2022,31-05-2022,Gabriel Boric,Criteria,Agenda Criteria,32,49,19,1059,,,,,online,Mayo 2022,0,https://www.criteria.cl/descargas/Agenda_Criteria_Mayo_2022-5e7vF.pdf
425,03-06-2022,02-06-2022,03-06-2022,Gabriel Boric,Cadem,Plaza Pública,44,47,9,702,,,,,online,438,0,https://insight-chile.cl/storage/2022/06/Plaza-Publica-438-Aprobacion-al-Presidente-Boric-aumenta-a-44-8pts-y-opcion-apruebo-en-el-plebiscito-de-salida-llega-a-42-5pts-quedando-a-solo-3pts-del-rechazo-45.pdf
426,10-06-2022,06-06-2022,10-06-2022,Gabriel Boric,Activa Research,Pulso Ciudadano,32.8,50.3,16.9,1247,,,,,online,Junio 2022 Q1,0,https://chile.activasite.com/wp-content/uploads/2022/06/221377_Pulso-Ciudadano_Junio_Q1_0612_V2.pdf
427,10-06-2022,08-06-2022,10-06-2022,Gabriel Boric,Cadem,Plaza Pública,44,48,8,702,,,,,online,439,0,http://web.archive.org/web/20241221142333/https://cadem.cl/wp-content/uploads/2022/06/Plaza-Publica-439-Cae-el-apruebo-39-3pts-y-el-rechazo-43-2pts-de-cara-al-plebiscito-aumentan-los-indecisos-18-5pts.pdf
428,17-06-2022,15-06-2022,17-06-2022,Gabriel Boric,Cadem,Plaza Pública,40,54,6,703,,,,,online,440,0,https://insight-chile.cl/storage/2022/06/Plaza-Publica-440-9pts-separan-esta-semana-al-Apruebo-37-2pts-del-Rechazo-46-3pts.-17-se-mantiene-indeciso.pdf
429,24-06-2022,20-06-2022,24-06-2022,Gabriel Boric,Activa Research,Pulso Ciudadano,24.3,56.4,19.3,1005,,,,,online,Junio 2022 Q2,0,https://chile.activasite.com/wp-content/uploads/2022/06/220869_Pulso_Ciudadano_JUNIO_Q2__0626_V1.pdf
430,24-06-2022,22-06-2022,24-06-2022,Gabriel Boric,Cadem,Plaza Pública,34,59,7,702,,,,,online,441,0,https://insight-chile.cl/storage/2022/06/Plaza-Publica-441-Aprobacion-del-Presidente-Boric-cae-a-34-su-nivel-mas-bajo-y-el-Rechazo-a-la-nueva-Constitucion-sube-a-51-18pts-por-sobre-la-opcion-Apruebo-33.pdf
431,24-06-2022,09-06-2022,24-06-2022,Gabriel Boric,MORI-Fiel,MORI-Fiel,34,46,20,1000,,,,,telefónica,Citado en fielchile.cl (24-06-2022),0,https://fielchile.cl/v2/wp-content/uploads/2022/06/INFORME-DE-PRENSA-version-final.pdf
